phone_name,url,section,label,value
Apple iPhone 13 Pro Max,https://www.gsmarena.com/apple_iphone_13_pro_max-11089.php,Features,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer"
Apple iPhone 13 Pro Max,https://www.gsmarena.com/apple_iphone_13_pro_max-11089.php,Features,,Ultra Wideband (UWB) support
Apple iPhone 13 Pro Max,https://www.gsmarena.com/apple_iphone_13_pro_max-11089.php,Battery,Type,Li-Ion 4352 mAh (16.75 Wh)
Apple iPhone 13 Pro Max,https://www.gsmarena.com/apple_iphone_13_pro_max-11089.php,Battery,Charging,"Wired, PD2.0, 50% in 30 min 15W wireless (MagSafe) 15W wireless (Qi2) - requires iOS 17.2 update"
Apple iPhone 13 Pro Max,https://www.gsmarena.com/apple_iphone_13_pro_max-11089.php,Misc,Colors,"Graphite, Gold, Silver, Sierra Blue, Alpine Green"
Apple iPhone 13 Pro Max,https://www.gsmarena.com/apple_iphone_13_pro_max-11089.php,Misc,Models,"A2643, A2484, A2641, A2644, A2645, iphone14,3"
Apple iPhone 13 Pro Max,https://www.gsmarena.com/apple_iphone_13_pro_max-11089.php,Misc,SAR,1.18 W/kg (head)     1.20 W/kg (body)
Apple iPhone 13 Pro Max,https://www.gsmarena.com/apple_iphone_13_pro_max-11089.php,Misc,SAR EU,0.99 W/kg (head)     0.98 W/kg (body)
Apple iPhone 13 Pro Max,https://www.gsmarena.com/apple_iphone_13_pro_max-11089.php,Misc,Price,$ 392.04 / C$ 558.45 / £ 288.00 / € 400.00
Apple iPhone 13 Pro Max,https://www.gsmarena.com/apple_iphone_13_pro_max-11089.php,Our Tests,Performance,AnTuTu: 801691 (v9) GeekBench: 4706 (v5.1) GFXBench: 60fps (ES 3.1 onscreen)
Apple iPhone 13 Pro Max,https://www.gsmarena.com/apple_iphone_13_pro_max-11089.php,Our Tests,Display,1050 nits max brightness (measured)
Apple iPhone 13 Pro Max,https://www.gsmarena.com/apple_iphone_13_pro_max-11089.php,Our Tests,Camera,Photo / Video
Apple iPhone 13 Pro Max,https://www.gsmarena.com/apple_iphone_13_pro_max-11089.php,Our Tests,Loudspeaker,-24.0 LUFS (Very good)
Apple iPhone 13 Pro Max,https://www.gsmarena.com/apple_iphone_13_pro_max-11089.php,Our Tests,Battery (old),Endurance rating 121h
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Network,Technology,GSM / CDMA / HSPA / EVDO / LTE
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Network,2G bands,GSM 850 / 900 / 1800 / 1900
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Network,,CDMA 800 / 1900
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Network,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Network,,CDMA2000 1xEV-DO
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Network,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 29, 32, 38, 39, 40, 41, 42, 46, 66, 71"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Network,Speed,"HSPA 42.2/5.76 Mbps, LTE (5CA) Cat16 1024/75 Mbps"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Launch,Announced,"2018, October 09. Released 2018, October 18"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Launch,Status,Discontinued
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Body,Dimensions,158 x 76.7 x 7.9 mm (6.22 x 3.02 x 0.31 in)
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Body,Weight,184 g (6.49 oz)
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Body,Build,"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Body,SIM,Nano-SIM + eSIM
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Body,,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min)
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Display,Type,"P-OLED, HDR"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Display,Size,"6.3 inches, 100.3 cm 2 (~82.8% screen-to-body ratio)"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Display,Resolution,"1440 x 2960 pixels, 18.5:9 ratio (~523 ppi density)"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Display,Protection,Corning Gorilla Glass 5
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Platform,OS,"Android 9.0 (Pie), upgradable to Android 12"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Platform,Chipset,Qualcomm SDM845 Snapdragon 845 (10 nm)
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Platform,CPU,Octa-core (4x2.5 GHz Kryo 385 Gold & 4x1.6 GHz Kryo 385 Silver)
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Platform,GPU,Adreno 630
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Memory,Card slot,No
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Memory,Internal,"64GB 4GB RAM, 128GB 4GB RAM"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Memory,,UFS 2.1
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Main Camera,Single,"12.2 MP, f/1.8, 28mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Main Camera,Features,"Dual-LED flash, Pixel Shift, Auto-HDR, panorama"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Main Camera,Video,"4K@30fps, 1080p@30/60/120fps, 1080p@30fps (gyro-EIS)"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Selfie camera,Dual,"8 MP, f/1.8, 28mm (wide), PDAF 8 MP, f/2.2, 19mm (ultrawide), no AF"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Selfie camera,Features,HDR
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Selfie camera,Video,1080p@30fps
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Sound,Loudspeaker,"Yes, with stereo speakers"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Sound,3.5mm jack,No
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Comms,WLAN,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Comms,Bluetooth,"5.0, A2DP, LE, aptX HD"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Comms,Positioning,"GPS, GLONASS, BDS, GALILEO"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Comms,NFC,Yes
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Comms,Radio,No
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Comms,USB,USB Type-C 3.1
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Features,Sensors,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Battery,Type,"Li-Po 3430 mAh, non-removable"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Battery,Charging,"18W wired, PD2.0 Wireless"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Misc,Colors,"Clearly White, Just Black, Not Pink"
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Misc,Models,G013C
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Misc,Price,About 260 EUR
Google Pixel 3 XL,https://www.gsmarena.com/google_pixel_3_xl-9257.php,Our Tests,Performance,"AnTuTu: 258244 (v7), 341814 (v8) GeekBench: 8088 (v4.4), 2092 (v5.1) GFXBench: 12fps (ES 3.1 onscreen)"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Network,Technology,GSM / HSPA / LTE / 5G
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Network,2G bands,GSM 850 / 900 / 1800 / 1900
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Network,3G bands,HSDPA 850 / 900 / 1900 / 2100
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Network,4G bands,"1, 3, 4, 5, 8, 18, 19, 26, 28, 34, 38, 39, 40, 41, 42, 48, 66"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Network,5G bands,"1, 3, 5, 8, 26, 28, 38, 40, 41, 48, 66, 77, 78, 80, 81, 83, 84, 89 SA/NSA/Sub6"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Network,Speed,"HSPA, LTE, 5G"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Launch,Announced,"2025, April 24"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Launch,Status,"Available. Released 2025, April 30"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Body,Dimensions,150.8 x 71.7 x 8.2 mm (5.94 x 2.82 x 0.32 in)
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Body,Weight,185 g (6.53 oz)
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Body,Build,"Glass front, aluminum frame"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Body,SIM,· Nano-SIM + Nano-SIM + eSIM (max 2 at a time) · Nano-SIM + Nano-SIM
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Body,,IP65 dust tight and water resistant (low pressure water jets)
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Display,Type,"LTPO AMOLED, 1B colors, 120Hz, 2160Hz PWM, Dolby Vision, HDR10+, HDR Vivid, 1600 nits (HBM)"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Display,Size,"6.32 inches, 97.9 cm 2 (~90.6% screen-to-body ratio)"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Display,Resolution,"1216 x 2640 pixels, 19.5:9 ratio (~460 ppi density)"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Display,Protection,Crystal Shield Glass
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Platform,OS,"Android 15, OxygenOS 15 (International), ColorOS 15 (China)"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Platform,Chipset,Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Platform,CPU,Octa-core (2x4.32 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M)
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Platform,GPU,Adreno 830
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Memory,Card slot,No
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Memory,Internal,"256GB 12GB RAM, 256GB 16GB RAM, 512GB 12GB RAM, 512GB 16GB RAM, 1TB 16GB RAM"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Memory,,UFS 4.0
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Main Camera,Dual,"50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS 50 MP, f/2.0, (telephoto), 1/2.76"", 0.64µm, 2x optical zoom, PDAF"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Main Camera,Features,"Color spectrum sensor, LED flash, HDR, panorama"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Main Camera,Video,"4K@30/60fps, 1080p@30/60/240fps, gyro-EIS, OIS, Dolby Vision HDR"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Selfie camera,Single,"16 MP, f/2.4, 24mm (wide)"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Selfie camera,Features,"HDR, panorama"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Selfie camera,Video,1080p@30fps
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Sound,Loudspeaker,"Yes, with stereo speakers"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Sound,3.5mm jack,No
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Comms,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6/7, dual or tri-band, Wi-Fi Direct"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Comms,Bluetooth,"5.4, A2DP, LE, aptX HD, LHDC 5"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Comms,Positioning,"GPS (L1+L5), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), GLONASS"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Comms,NFC,Yes
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Comms,Infrared port,Yes
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Comms,Radio,No
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Comms,USB,"USB Type-C 2.0, OTG"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Features,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Battery,Type,Si/C Li-Ion 6260 mAh
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Battery,Charging,"80W wired, 33W PPS, 18W PD, 18W QC 5W reverse wired"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Misc,Colors,"Black, Gray, Pink"
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Misc,Models,PKX110
OnePlus 13T,https://www.gsmarena.com/oneplus_13t_5g-13791.php,Misc,Price,About 410 EUR
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Network,Technology,GSM / HSPA / LTE / 5G
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Network,2G bands,GSM 850 / 900 / 1800 / 1900
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Network,3G bands,HSDPA 850 / 900 / 1900 / 2100
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Network,4G bands,"1, 2, 3, 5, 7, 8, 20, 26, 28, 32, 38, 40, 41, 42, 71"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Network,5G bands,"1, 3, 5, 7, 8, 20, 26, 28, 38, 40, 41, 71, 75, 77, 78 SA/NSA/Sub6"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Network,Speed,"HSPA, LTE, 5G"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Launch,Announced,"2026, January 29"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Launch,Status,"Available. Released 2026, January 29"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Body,Dimensions,164.2 x 77.4 x 7.3 mm (6.46 x 3.05 x 0.29 in)
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Body,Weight,182 g (6.42 oz)
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Body,Build,"Glass front (Gorilla Glass 7i), silicone polymer (eco leather) back, plastic frame"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Body,SIM,· Nano-SIM + eSIM · Nano-SIM + Nano-SIM
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Body,,IP64 dust tight and water resistant (water splashes) MIL-STD-810H compliant* * does not guarantee ruggedness or use in extreme conditions
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Display,Type,"AMOLED, 1B colors, 120Hz, HDR, 5000 nits (peak)"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Display,Size,"6.78 inches, 112.4 cm 2 (~88.5% screen-to-body ratio)"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Display,Resolution,"1272 x 2772 pixels*, 19.5:9 ratio (~450 ppi density)"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Display,Protection,"Corning Gorilla Glass 7i, Mohs level 4"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Display,,*Display resolution is not officially revealed
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Platform,OS,Android 16
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Platform,Chipset,Mediatek Dimensity 6400 (6 nm)
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Platform,CPU,Octa-core (2x2.5 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Platform,GPU,Mali-G57 MC2
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Memory,Card slot,microSDXC (uses shared SIM slot)
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Memory,Internal,"128GB 8GB RAM, 256GB 8GB RAM"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Main Camera,Dual,"108 MP, f/1.7, (wide), 0.64µm, PDAF, OIS 8 MP, f/2.2, 119˚ (ultrawide), 1.12µm, AF"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Main Camera,Features,"Dual-LED flash, HDR, panorama"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Main Camera,Video,"1440p@30fps, 1080p@30/60fps, gyro-EIS"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Selfie camera,Single,"32 MP, f/2.2, (wide), 0.64µm"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Selfie camera,Video,"1440p@30fps, 1080p@30fps"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Sound,Loudspeaker,"Yes, with stereo speakers (with Dolby Atmos)"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Sound,3.5mm jack,No
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Sound,,24-bit/192kHz Hi-Res audio
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Comms,WLAN,"Wi-Fi 802.11 a/b/g/n/ac, dual-band"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Comms,Bluetooth,"5.4, A2DP, LE, aptX HD"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Comms,Positioning,"GPS, GALILEO, GLONASS, BDS, QZSS"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Comms,NFC,Yes
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Comms,Radio,Unspecified
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Comms,USB,USB Type-C 2.0
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Features,Sensors,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Battery,Type,5200 mAh
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Battery,Charging,30W wired
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Misc,Colors,"Pantone: Black Olive, Shaded Spruce"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Misc,Models,XT2621-4
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,Misc,Price,£ 420.99 / € 285.00
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,EU LABEL,Energy,Class A
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,EU LABEL,Battery,"60:54h endurance, 1200 cycles"
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,EU LABEL,Free fall,Class B (180 falls)
Motorola Moto G77,https://www.gsmarena.com/motorola_moto_g77_5g-14433.php,EU LABEL,Repairability,Class A
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Network,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Network,2G bands,GSM 850 / 900 / 1800 / 1900
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Network,,CDMA 800 / 1900
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Network,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Network,,CDMA2000 1xEV-DO
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Network,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2886, A2888"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Network,,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2632, A2885"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Network,,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2887"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Network,5G bands,"1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2886, A2888"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Network,,"1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2632"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Network,,"1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79 SA/NSA/Sub6 - A2885"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Network,,"1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2887"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Network,Speed,"HSPA, LTE, 5G, EV-DO Rev.A 3.1 Mbps"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Launch,Announced,"2022, September 07"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Launch,Status,"Available. Released 2022, October 07"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Body,Dimensions,160.8 x 78.1 x 7.8 mm (6.33 x 3.07 x 0.31 in)
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Body,Weight,203 g (7.16 oz)
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Body,Build,"Glass front, glass back, aluminum frame"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Body,SIM,"· Nano-SIM + eSIM + eSIM (max 2 at a time; International) · eSIM + eSIM (8 or more, max 2 at a time; USA) · Nano-SIM + Nano-SIM (China)"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Body,,"IP68 dust tight and water resistant (immersible up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Display,Type,"Super Retina XDR OLED, HDR10, Dolby Vision, 800 nits (HBM), 1200 nits (peak)"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Display,Size,"6.7 inches, 109.8 cm 2 (~87.4% screen-to-body ratio)"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Display,Resolution,"1284 x 2778 pixels, 19.5:9 ratio (~458 ppi density)"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Display,Protection,Ceramic Shield glass
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Platform,OS,"iOS 16, upgradable to iOS 26.4"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Platform,Chipset,Apple A15 Bionic (5 nm)
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Platform,CPU,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard)
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Platform,GPU,Apple GPU (5-core graphics)
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Memory,Card slot,No
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Memory,Internal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Memory,,NVMe
